INDEX,DIRECCION,NUMERO,LOCALIDAD,PROVINCIA,TIPO_UBICACION,LONGITUD,LATITUD
9386,MENDOZA SUR,75,SAN JUAN,SJ,KIOSCO,-68.52598,-31.53521
9387,MENDOZA SUR,336,SAN JUAN,SJ,KIOSCO,-68.52552,-31.538290000000003
9388,MENDOZA SUR,73,SAN JUAN,SJ,KIOSCO,-68.52611999999999,-31.535159999999998
9389,MENDOZA SUR,1747,SAN JUAN,SJ,KIOSCO,-68.52411,-31.554570000000002
9390,MENDOZA SUR,85,SAN JUAN,SJ,OTROS,-68.52598,-31.5353
9391,MENDOZA SUR,85,SAN JUAN,SJ,OTROS,-68.52611,-31.53523
9392,MENDOZA SUR,1564,VILLA KRAUSE,SJ,EST. DE SERV.,-68.53344,-31.58039
9393,MENDOZA SUR,1165,VILLA KRAUSE,SJ,KIOSCO,-68.53126999999999,-31.574820000000003
9394,MENDOZA PEDRO DE AV.,90,BOCA,CF,ENTE PUBLICO,-58.51256,-34.69273
9395,MENDOZA P.DE,10953,TRUJUI,BA,ALMACEN/AUTOSERV,-58.76716,-34.56716
9396,MENDOZA NORTE,325,CHIMBAS,SJ,ALMACEN/AUTOSERV,-68.53183,-31.5072
9397,MENDOZA NORTE,1120,CHIMBAS,SJ,CENTRO DE PAGO,-68.52853,-31.521659999999997
9398,MENDOZA NORTE,1799,CHIMBAS,SJ,KIOSCO,-68.52995,-31.51359
9399,MENDOZA NORTE,1086,SAN JUAN,SJ,ALMACEN/AUTOSERV,-68.52803,-31.521859999999997
9400,MENDOZA NORTE,56,SAN JUAN,SJ,OTROS,-68.52613000000001,-31.5336
9401,MENDOZA AV.,3752,VILLA KRAUSE,SJ,LIBRERIA,-68.53243,-31.577990000000003
9402,MENDOZA (S),439,SAN JUAN,SJ,AGE. DE LOTE,-68.52563,-31.539609999999996
9403,MENDOZA (S),1659,SAN JUAN,SJ,COMERCIO,-68.52436,-31.554190000000002
9404,MENDOZA (S),178,SAN JUAN,SJ,COMERCIO,-68.52569,-32.53609
9405,MENDOZA (S),1594,SAN JUAN,SJ,EST. DE SERV.,-68.52424,-31.552970000000002
9406,MENDOZA (S),1995,SAN JUAN,SJ,KIOSCO,-68.52391,-31.55769
9407,MENDOZA (S),1076,SAN JUAN,SJ,KIOSCO,-68.52464,-31.547009999999997
9408,MENDOZA (S),71,SAN JUAN,SJ,KIOSCO,-68.52595,-31.53513
9409,MENDOZA (S),559,SAN JUAN,SJ,OTROS,-68.52548,-31.54105
9410,MENDOZA (N),1273,CHIMBAS,SJ,COMERCIO,-68.52847,-31.520129999999998
9411,MENDOZA (N),175,SAN JUAN,SJ,AGE. DE LOTE,-68.5263,-31.532159999999998
9412,MENDOZA (N),83,SAN JUAN,SJ,KIOSCO,-68.52617,-31.533209999999997
9413,MENDOZA (N),286,SAN JUAN,SJ,KIOSCO,-68.52641,-31.530820000000002
9414,MENDOZA (N),206,SAN JUAN,SJ,KIOSCO,-68.52634,-31.53176
9415,MENDOZA (N),180,SAN JUAN,SJ,KIOSCO,-68.52641,-31.532
9416,MENDOZA (N),1717,SAN JUAN,SJ,KIOSCO,-68.52868000000001,-31.51925
9417,MENDOZA,1598,BAHIA BLANCA,BA,ALMACEN/AUTOSERV,-62.29674,-38.72333
9418,MENDOZA,1980,BAHIA BLANCA,BA,ALMACEN/AUTOSERV,-58.45339,-34.55874
9419,MENDOZA,664,BELEN DE ESCOBAR,BA,KIOSCO,-58.80656,-34.35696
9420,MENDOZA,1703,BELGRANO,CF,AGE. DE LOTE,-58.45089,-34.55713
9421,MENDOZA,2451,BELGRANO,CF,AGE. DE LOTE,-58.45802,-34.56138
9422,MENDOZA,2279,BELGRANO,CF,AGE. DE LOTE,-58.45633,-34.560359999999996
9423,MENDOZA,2663,BELGRANO,CF,AGE. DE LOTE,-58.45995,-34.562490000000004
9424,MENDOZA,2036,BELGRANO,CF,KIOSCO,-58.45409,-34.5591
9425,MENDOZA,1540,BELGRANO,CF,KIOSCO,-58.448980000000006,-34.556
9426,MENDOZA,1291,BELGRANO,CF,KIOSCO,-58.44627,-34.55424
9427,MENDOZA,8298,CARPINTERIA,SJ,KIOSCO,-68.55436,-31.75262
9428,MENDOZA,601,CHIMBAS,SJ,EST. DE SERV.,-68.532,-31.49997
9429,MENDOZA,0,CHIMBAS,SJ,KIOSCO,-68.5321,-31.493129999999997
9430,MENDOZA,266,CHIMBAS,SJ,KIOSCO,-68.532,-31.507379999999998
9431,MENDOZA,468,CHIMBAS,SJ,OTROS,-68.53231,-31.50518
9432,MENDOZA,1548,CORRIENTES,CR,OTROS,-58.83647,-27.474870000000003
9433,MENDOZA,3893,COSTA AZUL,BA,KIOSCO,-56.67945,-36.67395
9434,MENDOZA,1101,FLORENCIO VARELA,BA,KIOSCO,-58.2607,-34.799440000000004
9435,MENDOZA,3719,FONTANA,CH,KIOSCO,-59.01781,-27.434540000000002
9436,MENDOZA,467,GARIN,BA,KIOSCO,-58.736,-34.414
9437,MENDOZA,1509,GENERAL ROCA,RN,ALMACEN/AUTOSERV,-67.56401,-39.02988
9438,MENDOZA,1715,GENERAL ROCA,RN,KIOSCO,-67.56361,-39.02775
9439,MENDOZA,270,GENERAL RODRIGUEZ,BA,KIOSCO,-58.90895,-34.62223
9440,MENDOZA,1731,INGENIERO MASCHWITZ,BA,KIOSCO,-58.74827,-34.38245
9441,MENDOZA,1672,INGENIERO MASCHWITZ,BA,KIOSCO,-58.74768,-34.3824
9442,MENDOZA,4363,JOSE CLEMENTE PAZ,BA,ALMACEN/AUTOSERV,-58.762890000000006,-34.54849
9443,MENDOZA,4200,JOSE CLEMENTE PAZ,BA,ALMACEN/AUTOSERV,-58.73307,-34.51766
9444,MENDOZA,4746,LA LUCILA DEL MAR,BA,COMERCIO,-56.68079,-36.66328
9445,MENDOZA,3857,LANUS,BA,AGE. DE LOTE,-58.4276,-34.7022
9446,MENDOZA,4317,LANUS,BA,AGE. DE LOTE,-58.4319,-34.70432
9447,MENDOZA,4271,LANUS,BA,CIBER,-58.43235,-34.704679999999996
9448,MENDOZA,3915,LANUS,BA,KIOSCO,-58.42828000000001,-34.70252
9449,MENDOZA,27,LUIS GUILLON,BA,CENTRO DE PAGO,-58.4483,-34.80352
9450,MENDOZA,93,MORON,BA,KIOSCO,-58.62262,-34.64741
9451,MENDOZA,1191,PILAR,BA,KIOSCO,-58.9068,-34.46391
9452,MENDOZA,1968,PINEYRO,BA,LOCUTORIO,-58.39154,-34.674279999999996
9453,MENDOZA,1187,POCITO,SJ,COMERCIO,-68.52846,-31.519579999999998
9454,MENDOZA,1225,RESISTENCIA,CH,ALMACEN/AUTOSERV,-59.003659999999996,-27.4468
9455,MENDOZA,2180,RESISTENCIA,CH,ALMACEN/AUTOSERV,-59.011959999999995,-27.439329999999998
9456,MENDOZA,2178,ROSARIO,SF,AGE. DE LOTE,-60.654219999999995,-32.94874
9457,MENDOZA,7002,ROSARIO,SF,AGE. DE LOTE,-60.71621,-32.94028
9458,MENDOZA,7295,ROSARIO,SF,ALMACEN/AUTOSERV,-60.719030000000004,-32.94043
9459,MENDOZA,827,ROSARIO,SF,ALMACEN/AUTOSERV,-60.63585,-32.95219
9460,MENDOZA,7407,ROSARIO,SF,ALMACEN/AUTOSERV,-60.72083000000001,-32.94061
9461,MENDOZA,705,ROSARIO,SF,ALMACEN/AUTOSERV,-60.63409,-32.95257
9462,MENDOZA,1447,ROSARIO,SF,COMERCIO,-60.64427,-32.95064
9463,MENDOZA,1602,ROSARIO,SF,COMERCIO,-60.64646,-32.95029
9464,MENDOZA,5057,ROSARIO,SF,COMERCIO,-60.693259999999995,-32.94193
9465,MENDOZA,4588,ROSARIO,SF,CORREO,-60.68691,-32.94297
9466,MENDOZA,7735,ROSARIO,SF,FARMACIA,-60.72793000000001,-32.94085
9467,MENDOZA,5840,ROSARIO,SF,KIOSCO,-60.70285,-32.93998
9468,MENDOZA,199,ROSARIO,SF,KIOSCO,-60.626740000000005,-32.95388
9469,MENDOZA,7636,ROSARIO,SF,KIOSCO,-60.72576,-32.94043
9470,MENDOZA,1550,ROSARIO,SF,KIOSCO,-60.64555,-32.9503
9471,MENDOZA,4446,ROSARIO,SF,KIOSCO,-60.685269999999996,-32.94331
9472,MENDOZA,1009,ROSARIO,SF,KIOSCO,-60.63821,-32.95172
9473,MENDOZA,7656,ROSARIO,SF,KIOSCO,-60.7261,-32.94047
9474,MENDOZA,1292,ROSARIO,SF,KIOSCO,-60.642140000000005,-32.95101
9475,MENDOZA,7684,ROSARIO,SF,KIOSCO,-60.72675,-32.9405
9476,MENDOZA,4203,ROSARIO,SF,KIOSCO,-60.681940000000004,-32.94404
9477,MENDOZA,911,ROSARIO,SF,KIOSCO,-60.63678,-32.952020000000005
9478,MENDOZA,6586,ROSARIO,SF,KIOSCO,-60.711259999999996,-32.940059999999995
9479,MENDOZA,4876,ROSARIO,SF,LIBRERIA,-60.69089,-32.94225
9480,MENDOZA,6234,ROSARIO,SF,OTROS,-60.70729,-32.93995
9481,MENDOZA,1101,SAN ANDRES,BA,KIOSCO,-58.52171,-34.55531
9482,MENDOZA,3773,SAN ANDRES,BA,KIOSCO,-58.537859999999995,-34.5494
9483,MENDOZA,1054,SAN ANDRES  (GENERAL SAN MARTIN),BA,KIOSCO,-58.521809999999995,-34.555479999999996
9484,MENDOZA,1445,SAN JUSTO,BA,KIOSCO,-58.55044,-34.67268
9485,MENDOZA,1630,SAN LUIS,SL,COMERCIO,-66.35184,-33.29115
9486,MENDOZA,2430,SANTA FE,SF,CORREO,-60.70545,-31.6495
9487,MENDOZA,3886,SANTA FE,SF,KIOSCO,-60.72388,-31.64491
9488,MENDOZA,3106,SANTA FE,SF,KIOSCO,-60.713809999999995,-31.647509999999997
9489,MENDOZA,4483,SANTA FE,SF,KIOSCO,-60.73171,-31.64292
9490,MENDOZA,4198,SANTA FE,SF,OTROS,-60.728,-31.643859999999997
9491,MENDOZA,2651,SANTA FE,SF,OTROS,-60.708009999999994,-31.648979999999998
9492,MENDOZA,775,SANTA ROSA,LP,KIOSCO,-64.29209,-36.61163
9493,MENDOZA,1583,TIGRE,BA,KIOSCO,-58.5805,-34.438340000000004
9494,MENDOZA,1500,TRISTAN SUAREZ,BA,KIOSCO,-58.57068,-34.90784
9495,MENDOZA,2231,VILLA KRAUSE,SJ,KIOSCO,-68.53645999999999,-31.58738
9496,MENDOZA,5450,VILLA URQUIZA,CF,AGE. DE LOTE,-58.48721999999999,-34.57918
9497,MENDILUCE INT.,182,SAN ANTONIO DE PADUA,BA,AGE. DE LOTE,-58.699059999999996,-34.67014
9498,MENDILUCE INT.,1664,SAN ANTONIO DE PADUA,BA,KIOSCO,-58.69935,-34.66977
9499,MENDEZ GERVASIO,0,MORENO,BA,KIOSCO,-58.79441,-34.602470000000004
9500,MENDEZ G.,4297,VIRREY DEL PINO,BA,KIOSCO,-58.652440000000006,-34.82188
9501,MENDEZ DE ANDES,1776,RAFAEL CASTILLO,BA,COMERCIO,-58.62709,-34.699020000000004
9502,MENDEZ DE ANDES,1648,RAFAEL CASTILLO,BA,KIOSCO,-58.62689,-34.69767
9503,MENDELEVICH A,1610,SAN FRANCISCO SOLANO (QUILMES),BA,KIOSCO,-58.304140000000004,-34.768
9504,MENDELEVICH A,1800,SAN FRANCISCO SOLANO (QUILMES),BA,KIOSCO,-58.30685,-34.76935
9505,MENDELEVICH A,696,VILLA LA FLORIDA,BA,ALMACEN/AUTOSERV,-58.29661,-34.76385
9506,MENCHACA,632,ROSARIO,SF,COMERCIO,-60.64294,-33.01128
9507,MENA JUAN DE DIOS,2970,RESISTENCIA,CH,KIOSCO,-59.00509,-27.482159999999997
9508,MENA JUAN DE DIOS,3032,RESISTENCIA,CH,KIOSCO,-59.00561999999999,-27.48263
9509,MEMBRILLAR,950,FATIMA ESTACION EMPALME,BA,KIOSCO,-58.971869999999996,-34.44832
9510,MEMBRILLAR,132,FLORES,CF,AGE. DE LOTE,-58.46046,-34.62997
9511,MEMBRILLAR,35,FLORES,CF,COMERCIO,-58.46122,-34.62898
9512,MEMBRILLAR,66,FLORES,CF,KIOSCO,-58.460840000000005,-34.62901
9513,MELO P.MARTINEZ,93,MORENO,BA,KIOSCO,-58.79215,-34.651109999999996
9514,MELO P.MARTINEZ,47,MORENO,BA,KIOSCO,-58.79195,-34.65063
9515,MELO P.MARTINEZ,1,MORENO,BA,KIOSCO,-58.79173,-34.65018
9516,MELO P.MARTINEZ,1355,MORENO,BA,KIOSCO,-58.796640000000004,-34.656
9517,MELO P.MARTINEZ,39,MORENO,BA,KIOSCO,-58.79212,-34.65052
9518,MELO P.MARTINEZ,296,MORENO,BA,KIOSCO,-58.79296,-34.65334
9519,MELO P.MARTINEZ,151,MORENO,BA,OTROS,-58.792469999999994,-34.65132
9520,MELO P.MARTINEZ,80,MORENO,BA,OTROS,-58.792030000000004,-34.65103
9521,MELO CARLOS F.,4489,FLORIDA,BA,AGE. DE LOTE,-58.515719999999995,-34.54625
9522,MELO CARLOS F.,5070,FLORIDA,BA,ALMACEN/AUTOSERV,-58.520759999999996,-34.54834
9523,MELO CARLOS F.,4886,VILLA MARTELLI,BA,KIOSCO,-58.51967,-34.5482
9524,MELO ARTURO DR.,2786,LANUS,BA,AGE. DE LOTE,-58.39435,-34.703359999999996
9525,MELINCUE,3213,VILLA DEL PARQUE,CF,OTROS,-58.49446999999999,-34.60295
9526,MELINCUE,5089,VILLA DEVOTO,CF,KIOSCO,-58.51586999999999,-34.61625
9527,MELIAN JOSE,1979,BURZACO,BA,KIOSCO,-58.40955,-34.83443
9528,MELIAN CNEL.,829,GONZALEZ CATAN,BA,OTROS,-58.65203,-34.77021
9529,MELIAN AV.,2752,COGHLAN,CF,OTROS,-58.473690000000005,-34.563190000000006
9530,MELIAN AV.,4825,SAAVEDRA,CF,KIOSCO,-58.487,-34.54548
9531,MELIAN,131,SAN NICOLAS DE LOS ARROYOS,BA,COMERCIO,-60.23508,-33.316959999999995
9532,MELGAR,1992,MARCOS PAZ  (MARCOS PAZ),BA,KIOSCO,-58.8349,-34.784240000000004
9533,MEJICO BIS,201,ROSARIO,SF,KIOSCO,-60.718759999999996,-32.93079
9534,MEJICO BIS,1223,ROSARIO,SF,KIOSCO,-60.71941999999999,-32.91494
9535,MEJICO,1948,MAR DEL PLATA,BA,CENTRO DE PAGO,-57.577619999999996,-37.98666
9536,MEJICO,1323,PERGAMINO,BA,KIOSCO,-60.58661,-33.89671
9537,MEJICO,272,ROSARIO,SF,KIOSCO,-60.71901,-32.93142
9538,MEJIAS ESTE,321,SAN SALVADOR DE JUJUY,JU,COMERCIO,-65.26884,-24.21264
9539,MEJIAS ESTE,833,SAN SALVADOR DE JUJUY,JU,KIOSCO,-65.26524,-24.20857
9540,MEJIAS,250,SAN SALVADOR DE JUJUY,JU,ALMACEN/AUTOSERV,-65.26928000000001,-24.21301
9541,MEJIAS,457,SAN SALVADOR DE JUJUY,JU,COMERCIO,-65.26743,-24.211370000000002
9542,MEJIAS,296,SAN SALVADOR DE JUJUY,JU,KIOSCO,-65.26929,-24.21301
9543,MEJIAS,171,SAN SALVADOR DE JUJUY,JU,OTROS,-65.27071,-24.214489999999998
9544,MEJIAS,297,SAN SALVADOR DE JUJUY,JU,OTROS,-65.26935999999999,-24.21323
9545,MEGLIOLI,534,RIVADAVIA,SJ,AGE. DE LOTE,-68.57903,-31.53394
9546,MEGLIOLI,00,VILLA KRAUSE,SJ,KIOSCO,-68.78591,-31.56987
9547,MEEKS AV.,402,LOMAS DE ZAMORA,BA,KIOSCO,-58.39836999999999,-34.76573
9548,MEEKS AV.,97,LOMAS DE ZAMORA,BA,KIOSCO,-58.398540000000004,-34.76206
9549,MEEKS AV.,13,LOMAS DE ZAMORA,BA,KIOSCO,-58.39836999999999,-34.76109
9550,MEEKS AV.,179,LOMAS DE ZAMORA,BA,OTROS,-58.39864,-34.76287
9551,MEEKS AV.,22,LOMAS DE ZAMORA,BA,PARADA DE COLEC,-58.398030000000006,-34.76109
9552,MEEKS AV.,1223,TEMPERLEY,BA,CENTRO DE PAGO,-58.3976,-34.77565
9553,MEEKS AV.,1400,TEMPERLEY,BA,ESTACION DE TREN,-58.39699,-34.77775
9554,MEEKS AV.,1267,TEMPERLEY,BA,KIOSCO,-58.3974,-34.77602
9555,MEEKS,146,TEMPERLEY,BA,COMERCIO,-58.398469999999996,-34.76265
9556,MEDUS DR.,2056,PARANA,ER,AGE. DE LOTE,-60.494330000000005,-31.76405
9557,MEDRANO AV.,570,ALMAGRO,CF,AGE. DE LOTE,-58.42117,-34.6038
9558,MEDRANO AV.,812,ALMAGRO,CF,AGE. DE LOTE,-58.42071,-34.60049
9559,MEDRANO AV.,379,ALMAGRO,CF,AGE. DE LOTE,-58.4212,-34.606390000000005
9560,MEDRANO AV.,646,ALMAGRO,CF,AGE. DE LOTE,-58.42103,-34.60233
9561,MEDRANO AV.,924,ALMAGRO,CF,AGE. DE LOTE,-58.420559999999995,-34.599
9562,MEDRANO AV.,66,ALMAGRO,CF,CORREO,-58.4213,-34.610479999999995
9563,MEDRANO AV.,213,ALMAGRO,CF,KIOSCO,-58.421369999999996,-34.60823
9564,MEDRANO AV.,176,ALMAGRO,CF,KIOSCO,-58.421530000000004,-34.608940000000004
9565,MEDRANO AV.,87,ALMAGRO,CF,KIOSCO,-58.42102,-34.61012
9566,MEDRANO AV.,459,ALMAGRO,CF,KIOSCO,-58.421130000000005,-34.60546
9567,MEDRANO AV.,608,ALMAGRO,CF,KIOSCO,-58.421119999999995,-34.60297
9568,MEDRANO AV.,238,ALMAGRO,CF,KIOSCO,-58.42174,-34.60804
9569,MEDRANO AV.,405,ALMAGRO,CF,LOCUTORIO,-58.42116,-34.60581
9570,MEDRANO AV.,44,ALMAGRO,CF,OTROS,-58.42139,-34.61074
9571,MEDRANO AV.,686,ALMAGRO,CF,SUPERMERCADO,-58.42105,-34.602059999999994
9572,MEDRANO,147,BANFIELD,BA,KIOSCO,-58.39425,-34.74815
9573,MEDRANO,2442,CORRIENTES,CR,KIOSCO,-58.80001,-27.489759999999997
9574,MEDRANO,86,ITUZAINGO,BA,KIOSCO,-58.663869999999996,-34.65996
9575,MEDRANO,2066,LUJAN,MZ,KIOSCO,-68.88837,-32.99807
9576,MEDRANO,1717,PALERMO,CF,AGE. DE LOTE,-58.41815,-34.58981
9577,MEDRANO,1652,PALERMO,CF,KIOSCO,-58.41884,-34.59025
9578,MEDRANO,99,RAMOS MEJIA,BA,KIOSCO,-58.5772,-34.64374
9579,MEDINA M.CNEL.,1578,ITUZAINGO,BA,KIOSCO,-58.68583,-34.65044
9580,MEDINA,1125,LIBERTAD,BA,KIOSCO,-58.6747,-34.69639
9581,MEDINA,1446,LIBERTAD,BA,KIOSCO,-58.67145,-34.69865
9582,MEDINA,1755,PARQUE AVELLANEDA,CF,KIOSCO,-58.47411999999999,-34.65226
9583,MEANOS M.,1394,CRUCESITA,BA,KIOSCO,-58.36415,-34.67301
9584,MBURUCUYA,710,MORON,BA,AGE. DE LOTE,-58.631530000000005,-34.675270000000005
9585,MAZZA RUPERTO,1729,TIGRE,BA,ALMACEN/AUTOSERV,-58.58243,-34.43594
9586,MAZANA 41 CASA 63,0,FORMOSA,FO,ALMACEN/AUTOSERV,-58.225880000000004,-26.184520000000003
9587,MAZANA 31 CASA 5,S/N,FORMOSA,FO,KIOSCO,-58.15515,-26.13468
9588,MAZA M,8560,DEL VISO,BA,KIOSCO,-58.81071,-34.44093
9589,MAZA M,8309,DEL VISO,BA,LOCUTORIO,-58.80856,-34.44358
9590,MAZA DEODORO DR.,796,SAN FDO DEL VALLE DE CATAMARCA,CT,ALMACEN/AUTOSERV,-65.79434,-28.48428
9591,MAZA DEODORO DR.,905,SAN FDO DEL VALLE DE CATAMARCA,CT,ALMACEN/AUTOSERV,-65.79545999999999,-28.48433
9592,MAZA,406,ALMAGRO,CF,AGE. DE LOTE,-58.41576,-34.61567
9593,MAZA,1193,BOEDO,CF,CENTRO DE PAGO,-58.41476,-34.62507
9594,MAZA,1730,BOEDO,CF,KIOSCO,-58.414469999999994,-34.63142
9595,MAZA,2191,BOEDO,CF,KIOSCO,-58.413740000000004,-34.63688
9596,MAZA,2095,MERLO,BA,KIOSCO,-58.71151999999999,-34.69
9597,MAZ 23 PC4,0,RESISTENCIA,CH,ALMACEN/AUTOSERV,-58.97326999999999,-27.49663
9598,MAYOR ANTONIO DEL PINO,5483,MORENO,BA,KIOSCO,-58.8029,-34.54234
9599,MAXIMO PAZ,1943,EL JAGUEL,BA,LOCUTORIO,-58.49228000000001,-34.82543
9600,MAXIMO PAZ,185,MONTE GRANDE,BA,AGE. DE LOTE,-58.4724,-34.8152
9601,MAXIMO PAZ,11,MONTE GRANDE  (ESTEBAN ECHEVERRIA),BA,AGE. DE LOTE,-58.47044,-34.813959999999994
9602,MAURINO M. A.,2244,BERNAL OESTE,BA,AGE. DE LOTE,-58.31915,-34.71971
9603,MAURINO M. A.,2596,BERNAL OESTE,BA,KIOSCO,-58.31361,-34.72387
9604,MAURINO M. A.,997,BERNAL OESTE,BA,KIOSCO,-58.3158,-34.72374
9605,MAURINO M. A.,1959,BERNAL OESTE,BA,LOCUTORIO,-58.316,-34.72209
9606,MAURINO (EX AV MOSCONI),1964,BERNAL,BA,OTROS,-58.316790000000005,-34.721470000000004
9607,MAURE,2574,COLEGIALES,CF,KIOSCO,-58.44322,-34.57292
9608,MAURE,2499,COLEGIALES,CF,KIOSCO,-58.442859999999996,-34.572140000000005
9609,MAURE,4508,PABLO NOGUES,BA,KIOSCO,-58.69424,-34.47525
9610,MAURE,1666,PALERMO,CF,AGE. DE LOTE,-58.435590000000005,-34.565909999999995
9611,MAURE,1769,PALERMO,CF,CENTRO DE PAGO,-58.43645,-34.56723
9612,MAURE,2985,PARQUE SAN MARTIN,BA,KIOSCO,-58.75974,-34.69613
9613,MATORRAS DE SAN MARTIN GREGORIA,9933,CUARTEL V,BA,ALMACEN/AUTOSERV,-58.81155,-34.54068
9614,MATORRAS DE SAN MARTIN GREGORIA,10017,CUARTEL V,BA,OTROS,-58.81105,-34.54027
9615,MATIENZO BIS,582,ROSARIO,SF,KIOSCO,-60.6954,-32.921620000000004
9616,MATIENZO BENJAMIN TTE. AVDOR.,2430,CIUDAD JARDIN DEL PALOMAR,BA,KIOSCO,-58.59349,-34.59547
9617,MATIENZO BENJAMIN TTE.,1792,PALERMO,CF,AGE. DE LOTE,-58.434290000000004,-34.568709999999996
9618,MATIENZO BENJAMIN TTE.,1875,PALERMO,CF,CENTRO DE PAGO,-58.43518,-34.569320000000005
9619,MATIENZO BENJAMIN TTE.,1895,PALERMO,CF,CENTRO DE PAGO,-58.4353,-34.56948
9620,MATIENZO BENJAMIN TTE.,1782,PALERMO,CF,KIOSCO,-58.43427,-34.56868
9621,MATIENZO BENJAMIN TTE.,1807,PALERMO,CF,KIOSCO,-58.434619999999995,-34.56889
9622,MATIENZO B.,6384,GONZALEZ CATAN,BA,COMERCIO,-58.61724,-34.77836
9623,MATIENZO B.,5247,GONZALEZ CATAN,BA,KIOSCO,-58.62928,-34.77093
9624,MATHUS HOYOS,3600,BERMEJO,MZ,CORREO,-68.77949,-32.86544
9625,MATHUS HOYOS,3538,BERMEJO,MZ,KIOSCO,-68.77993000000001,-32.86587
9626,MATHUS HOYOS,7425,COLONIA SEGOVIA,MZ,EST. DE SERV.,-68.7495,-32.86282
9627,MATHEU DOMINGO,2079,BOULOGNE,BA,KIOSCO,-58.57271,-34.50411
9628,MATHEU DOMINGO,359,MATHEU,BA,ALMACEN/AUTOSERV,-58.83319,-34.38439
9629,MATHEU,367,BALVANERA,CF,AGE. DE LOTE,-58.40015,-34.61398
9630,MATHEU,92,BALVANERA,CF,AGE. DE LOTE,-58.400330000000004,-34.61065
9631,MATHEU,54,BALVANERA,CF,KIOSCO,-58.40035,-34.61043
9632,MATHEU,3712,GENERAL SAN MARTIN,BA,CENTRO DE PAGO,-58.53905,-34.575720000000004
9633,MATHEU,3724,GENERAL SAN MARTIN,BA,CENTRO DE PAGO,-58.53911,-34.575790000000005
9634,MATHEU,4501,GENERAL SAN MARTIN,BA,KIOSCO,-58.5452,-34.58081
9635,MATHEU,3755,GENERAL SAN MARTIN,BA,KIOSCO,-58.539359999999995,-34.57588
9636,MATHEU,4022,GENERAL SAN MARTIN,BA,KIOSCO,-58.541419999999995,-34.577729999999995
9637,MATHEU,4906,GENERAL SAN MARTIN,BA,KIOSCO,-58.548230000000004,-34.5836
9638,MATHEU,3846,GENERAL SAN MARTIN,BA,KIOSCO,-58.53996,-34.57662
9639,MATHEU,5096,JOSE CLEMENTE PAZ,BA,ALMACEN/AUTOSERV,-58.79215,-34.530440000000006
9640,MATHEU,4784,JOSE CLEMENTE PAZ,BA,OTROS,-58.78975,-34.52883
9641,MATHEU,1785,JOSE LEON SUAREZ,BA,OTROS,-58.58472,-34.512809999999995
9642,MATHEU,3302,MAR DEL PLATA,BA,LIBRERIA,-57.56758000000001,-38.01265
9643,MATHEU,1760,PARQUE PATRICIOS,CF,AGE. DE LOTE,-58.39765,-34.63009
9644,MATHEU,1903,RINCON DE MILBERG,BA,KIOSCO,-58.60258,-34.40976
9645,MATHEU,2710,ROSARIO,SF,ALMACEN/AUTOSERV,-60.72068,-32.888940000000005
9646,MATHEU,728,ROSARIO,SF,CIBER,-60.694919999999996,-32.88856
9647,MATHEU,1597,SAN CRISTOBAL,CF,COMERCIO,-58.39865,-34.62842
9648,MATHEU,1272,ZARATE,BA,AGE. DE LOTE,-59.037519999999994,-34.08713
9649,MATEOTTI,1801,MAR DEL PLATA,BA,CENTRO DE PAGO,-57.57986,-38.03584
9650,MATEO CASCO,544,CAPILLA DEL SENOR,BA,AGE. DE LOTE,-59.099940000000004,-34.29217
9651,MATEO BOOZ,235,RECREO,SF,ALMACEN/AUTOSERV,-60.72126,-31.49046
9652,MATEO BOOZ,975,RECREO,SF,KIOSCO,-60.730430000000005,-31.48824
9653,MATEO BOOZ,875,RECREO,SF,OTROS,-60.729769999999995,-31.4884
9654,MATEO ALVES,2279,BELEN DE ESCOBAR,BA,OTROS,-58.800430000000006,-34.32956
9655,MATE DE LUNA,553,SAN FDO DEL VALLE DE CATAMARCA,CT,AGE. DE LOTE,-65.77883,-28.473470000000002
9656,MATE DE LUNA,64,SAN FDO DEL VALLE DE CATAMARCA,CT,ALMACEN/AUTOSERV,-65.78591,-28.47376
9657,MATE DE LUNA,1098,SAN FDO DEL VALLE DE CATAMARCA,CT,KIOSCO,-65.77088,-28.472990000000003
9658,MATE DE LUNA,393,SAN FDO DEL VALLE DE CATAMARCA,CT,KIOSCO,-65.78115,-28.47358
9659,MATE DE LUNA,679,SAN FDO DEL VALLE DE CATAMARCA,CT,KIOSCO,-65.77712,-28.473390000000002
9660,MATANZA,1146,MERLO,BA,KIOSCO,-58.73177,-34.69604
9661,MATANZA,2985,MONTE CHINGOLO,BA,KIOSCO,-58.3717,-34.7347
9662,MATANZA,3407,MONTE CHINGOLO,BA,KIOSCO,-58.375080000000004,-34.737629999999996
9663,MATANZA,1184,VILLA DOMINICO,BA,KIOSCO,-58.33942,-34.70681
9664,MATACO,2098,LIBERTAD,BA,KIOSCO,-58.66222,-34.69212
9665,MASTROPIETRO F.,625,LOBOS,BA,COMERCIO,-59.091530000000006,-35.179970000000004
9666,MASSOTTI OCTAVIO,5598,VIRREY DEL PINO,BA,KIOSCO,-58.67459,-34.862629999999996
9667,MASSAD,1203,INGENIERO BUDGE,BA,KIOSCO,-58.47618000000001,-34.73502
9668,MASCARDI PADRE,1190,SAN CARLOS DE BARILOCHE,RN,ALMACEN/AUTOSERV,-71.29574000000001,-41.15027
