INDEX,DIRECCION,NUMERO,LOCALIDAD,PROVINCIA,TIPO_UBICACION,LONGITUD,LATITUD
3064,JUNIN,1101,SAN LUIS,SL,KIOSCO,-66.33926,-33.3019
3065,JUNCAL,4469,PALERMO,CF,AGE. DE LOTE,-58.42235,-34.57743
3066,JUNCAL,2699,RECOLETA,CF,AGE. DE LOTE,-58.4043,-34.5896
3067,JUNCAL,2289,RECOLETA,CF,AGE. DE LOTE,-58.39979,-34.59205
3068,JUNCAL,906,RETIRO,CF,AGE. DE LOTE,-58.38015,-34.59287
3069,JUNCAL,649,RETIRO,CF,AGE. DE LOTE,-58.37647,-34.59285
3070,JUNCAL,1383,RETIRO,CF,AGE. DE LOTE,-58.38721999999999,-34.59282
3071,JULIO A. ROCA,3034,RESISTENCIA,CH,AGE. DE LOTE,-59.01486,-27.427709999999998
3072,JULIAN ALVAREZ,1128,PALERMO,CF,AGE. DE LOTE,-58.427890000000005,-34.59537
3073,JULIAN ALVAREZ,2484,PALERMO,CF,AGE. DE LOTE,-58.414390000000004,-34.58657
3074,JULIAN ALVAREZ,504,VILLA CRESPO,CF,AGE. DE LOTE,-58.43512,-34.6
3075,JULIAN AGUERO,2209,RAFAEL CALZADA,BA,AGE. DE LOTE,-58.35553,-34.799279999999996
3076,JUJUY AV.,279,BALVANERA,CF,AGE. DE LOTE,-58.40551,-34.6132
3077,JUJUY AV.,131,BALVANERA,CF,AGE. DE LOTE,-58.40591,-34.611670000000004
3078,JUJUY AV.,388,BALVANERA,CF,AGE. DE LOTE,-58.404819999999994,-34.61439
3079,JUJUY AV.,508,BALVANERA,CF,AGE. DE LOTE,-58.40425,-34.61594
3080,JUJUY AV.,500,BALVANERA,CF,ESTACION DE SUBTE,-58.40444,-34.61574
3081,JUJUY AV.,2200,PARQUE PATRICIOS,CF,ESTACION DE SUBTE,-58.3989,-34.6359
3082,JUJUY AV.,1700,PARQUE PATRICIOS,CF,ESTACION DE SUBTE,-58.40059,-34.63002
3083,JUJUY AV.,1017,SAN CRISTOBAL,CF,AGE. DE LOTE,-58.403,-34.621390000000005
3084,JUJUY AV.,1100,SAN CRISTOBAL,CF,ESTACION DE SUBTE,-58.4023,-34.62254
3085,JUJUY,1738,GENERAL ROCA,RN,KIOSCO,-67.5521,-39.02879
3086,JUJUY,1723,GODOY CRUZ,MZ,KIOSCO,-68.83534,-32.94717
3087,JUJUY,1815,MAR DEL PLATA,BA,AGE. DE LOTE,-57.5559,-37.99623
3088,JUJUY,1941,ROSARIO,SF,KIOSCO,-60.6478,-32.93628
3089,JUJUY,1177,SAN JOSE,BA,KIOSCO,-58.385830000000006,-34.62059
3090,JUJUY,67,TEMPERLEY,BA,KIOSCO,-58.35978000000001,-34.76243
3091,JUFRE JUAN (E),313,SAN JUAN,SJ,KIOSCO,-68.52465,-31.52246
3092,JUAREZ M,1081,TRISTAN SUAREZ,BA,KIOSCO,-58.57065,-34.90253
3093,JUAREZ CELMAN,659,ARROYO SECO,SF,OTROS,-60.50891,-33.15359
3094,JUAREZ,303,CHASCOMUS,BA,AGE. DE LOTE,-58.01801999999999,-35.57229
3095,JUANA AZURDUY,3696,COGHLAN,CF,AGE. DE LOTE,-58.47814,-34.55693
3096,JUAN XXIII,95,LOMAS DE ZAMORA,BA,KIOSCO,-58.43561999999999,-34.76655
3097,JUAN XXIII,699,MAQUINISTA F SAVIO,BA,AGE. DE LOTE,-58.76927,-34.41403
3098,JUAN XXIII,168,MAQUINISTA F SAVIO,BA,KIOSCO,-58.77203000000001,-34.41048
3099,JUAN XXIII,1166,NEUQUEN,NQ,COMERCIO,-68.04265,-38.95236
3100,JUAN RAMIREZ DE VELAZCO,510,VILLA CRESPO,CF,AGE. DE LOTE,-58.4367,-34.59841
3101,JUAN RAMIREZ DE VELAZCO,801,VILLA CRESPO,CF,AGE. DE LOTE,-58.4392,-34.59568
3102,JUAN RAMIREZ DE VELAZCO,1063,VILLA CRESPO,CF,KIOSCO,-58.441419999999994,-34.59318
3103,JUAN MANUEL FANGIO,7942,LUJAN DE CUYO,MZ,BOLETERIA,-68.84107,-32.965140000000005
3104,JUAN MANUEL DE ROSAS,710,VILLA CONSTITUCION,SF,OTROS,-60.31114,-33.24778
3105,JUAN JUFRE ESTE,353,CHIMBAS,SJ,KIOSCO,-68.5226,-31.52259
3106,JUAN JOSE PASO,272,CORONEL BRANDSEN,BA,AGE. DE LOTE,-58.23474,-35.1698
3107,JUAN JOSE PASO,393,FRAY LUIS BELTRAN,SF,CIBER,-60.72565,-32.79775
3108,JUAN JOSE PASO,781,MORENO,BA,KIOSCO,-58.603669999999994,-34.65461
3109,JUAN JOSE BUSTOS,189,CAUCETE,SJ,SUPERMERCADO,-68.27753,-31.66617
3110,JUAN DARQUIER,928,BARRACAS,CF,AGE. DE LOTE,-58.37846,-34.65339
3111,JUAN CASTELLI,4628,SANTA FE,SF,KIOSCO,-60.72105,-31.60063
3112,JUAN BELIERA,310,MAQUINISTA F SAVIO  (ESCOBAR),BA,KIOSCO,-58.7746,-34.406259999999996
3113,JUAN BAUTISTA ALBERDI,2835,VILLA GOBERNADOR GALVEZ,SF,KIOSCO,-60.62228,-33.03328
3114,JUAN B. JUSTO AV.,2181,MAR DEL PLATA,BA,AGE. DE LOTE,-57.56204,-38.025659999999995
3115,JUAN B. JUSTO AV.,1385,MAR DEL PLATA,BA,AGE. DE LOTE,-57.63516,-37.97059
3116,JUAN B. JUSTO AV.,4494,MAR DEL PLATA,BA,AGE. DE LOTE,-57.63298,-37.97226
3117,JUAN B. JUSTO AV.,6076,MAR DEL PLATA,BA,AGE. DE LOTE,-57.63186999999999,-37.9731
3118,JUAN B. JUSTO AV.,5028,MAR DEL PLATA,BA,AGE. DE LOTE,-57.63261,-37.97254
3119,JUAN B. JUSTO AV.,805,MAR DEL PLATA,BA,COMERCIO,-57.55007,-38.03468
3120,JUAN B. JUSTO AV.,3575,MAR DEL PLATA,BA,KIOSCO,-57.633630000000004,-37.971759999999996
3121,JOSE SISCO,3409,INGENIERO WHITE,BA,AGE. DE LOTE,-62.26761,-38.78008
3122,JOSE QUINTANA,3393,SANTA FE,SF,KIOSCO,-60.709869999999995,-31.620540000000002
3123,JOSE MARMOL,2802,RESISTENCIA,CH,KIOSCO,-58.97185,-27.48232
3124,JOSE MARIA GODOY,997,EL ALGARROBAL,MZ,KIOSCO,-68.84633000000001,-32.86029
3125,JOSE MARIA GODOY,664,LAS HERAS,MZ,KIOSCO,-68.85601,-32.86054
3126,JOSE MARIA GODOY,484,LAS HERAS,MZ,KIOSCO,-68.81900999999999,-32.86193
3127,JOSE MARIA CAMPOS,1489,VILLA SAN ANDRES,BA,AGE. DE LOTE,-58.53119,-34.55322
3128,JOSE MARIA BOSCH,1405,VILLA BOSCH,BA,AGE. DE LOTE,-58.5721,-34.59411
3129,JOSE L. GORRITI,3200,GODOY CRUZ,MZ,KIOSCO,-68.88171,-32.91373
3130,JOSE IGNACIO GORRITI,1064,FRANCISCO ALVAREZ,BA,AGE. DE LOTE,-58.8688,-34.60904
3131,JOSE IGNACIO DE LA ROSA,4565,LA BEBIDA,SJ,KIOSCO,-68.62129,-31.540309999999998
3132,JOSE HERNANDEZ,5435,BILLINGHURST,BA,KIOSCO,-58.572990000000004,-34.56935
3133,JOSE HERNANDEZ,2990,VILLA BALLESTER,BA,AGE. DE LOTE,-58.55543,-34.55301
3134,JOSE HERNANDEZ,3902,VILLA BALLESTER,BA,KIOSCO,-58.562630000000006,-34.55964
3135,JOSE FEDERICO MORENO,1745,MENDOZA,MZ,KIOSCO,-68.83298,-32.88942
3136,JOSE DE LA IGLESIA,1378,SAN SALVADOR DE JUJUY,JU,COMERCIO,-65.30748,-24.19087
3137,JOSE BONIFACIO,2949,FLORES,CF,KIOSCO,-58.468740000000004,-34.63467
3138,JOSE AMARFIL,331,LAS LOMITAS,SJ,KIOSCO,-68.49152,-31.40052
3139,JOSE AMARFIL,696,LAS LOMITAS,SJ,KIOSCO,-68.49431,-31.400579999999998
3140,JOSE ALBERTO OZAMIS,338,MAIPU,MZ,KIOSCO,-68.78995,-32.981790000000004
3141,JOSE .I. RUCCI,189,GUERNICA,BA,AGE. DE LOTE,-58.381240000000005,-34.91836
3142,JORGE,4595,RAFAEL CALZADA,BA,AGE. DE LOTE,-58.34658,-34.779990000000005
3143,JOLY CLAUDIO M.,2385,MORENO,BA,KIOSCO,-58.78528000000001,-34.65314
3144,JOLY CLAUDIO M.,2898,MORENO,BA,KIOSCO,-58.792190000000005,-34.65122
3145,JOHN KENNEDY,807,CAUCETE,SJ,KIOSCO,-68.27194,-31.6485
3146,JOFRE T. (O),8,SAN LUIS,SL,KIOSCO,-66.3228,-33.2937
3147,JOFRE A. E.,2540,BERNAL OESTE,BA,AGE. DE LOTE,-58.32317,-34.718540000000004
3148,JOCKEY CLUB,2302,MANUEL ALBERTI,BA,AGE. DE LOTE,-58.7649,-34.44188
3149,JOAQUIN V. GONZALEZ,7700,JOSE LEON SUAREZ,BA,AGE. DE LOTE,-58.575680000000006,-34.52787
3150,JOAQUIN V. GONZALEZ,2320,VILLA ADELINA,BA,AGE. DE LOTE,-58.5442,-34.5128
3151,JOAQUIN V GONZALEZ,542,GRAL DANIEL CERRI,BA,KIOSCO,-62.38429,-38.71438
3152,JOAQUIN V GONZALEZ,1956,SAN ANDRES,BA,AGE. DE LOTE,-58.53971,-34.55075
3153,JAVIER DE LA ROSA,280,SANTA FE,SF,AGE. DE LOTE,-60.667680000000004,-31.60456
3154,JAURETCHE ARTURO DR. AV.,583,GUERNICA,BA,KIOSCO,-58.37634,-34.9172
3155,JAURETCHE ARTURO DR.,1402,HURLINGHAM,BA,AGE. DE LOTE,-58.63439,-34.59137
3156,JAURETCHE ARTURO DR.,945,HURLINGHAM,BA,KIOSCO,-58.631209999999996,-34.588159999999995
3157,JAURETCHE ARTURO DR.,1582,HURLINGHAM,BA,KIOSCO,-58.636109999999995,-34.5926
3158,JAURETCHE ARTURO DR.,1133,HURLINGHAM,BA,KIOSCO,-58.632780000000004,-34.58967
3159,JAURETCHE ARTURO DR.,950,HURLINGHAM,BA,KIOSCO,-58.63081999999999,-34.58815
3160,JAURES JEAN,630,GERLI (LANUS),BA,AGE. DE LOTE,-58.38828,-34.68796
3161,JASON,980,PINAMAR,BA,ALMACEN/AUTOSERV,-56.86719,-37.11176
3162,JARA JUAN H. AV.,2175,MAR DEL PLATA,BA,AGE. DE LOTE,-57.57421,-37.99088
3163,JARA JUAN H. AV.,442,MAR DEL PLATA,BA,AGE. DE LOTE,-57.562819999999995,-37.977140000000006
3164,JARA JUAN H. AV.,3276,MAR DEL PLATA,BA,AGE. DE LOTE,-57.58106,-37.999829999999996
3165,JARA JUAN H. AV.,1687,MAR DEL PLATA,BA,AGE. DE LOTE,-57.57094,-37.98707
3166,JARA JUAN H. AV.,1329,MAR DEL PLATA,BA,AGE. DE LOTE,-57.5688,-37.98413
3167,JARA JUAN H. AV.,977,MAR DEL PLATA,BA,AGE. DE LOTE,-57.566219999999994,-37.98117
3168,JARA JUAN H. AV.,604,MAR DEL PLATA,BA,KIOSCO,-57.56374,-37.9784
3169,JARA JUAN H. AV.,2679,MAR DEL PLATA,BA,KIOSCO,-57.573640000000005,-37.99038
3170,JAPON,2879,GRAND BOURG,BA,KIOSCO,-58.71989,-34.46627
3171,JAMAICA,1026,CARLOS SPEGAZZINI,BA,KIOSCO,-58.576209999999996,-34.911190000000005
3172,JACHAL NORTE,342,CHIMBAS,SJ,KIOSCO,-68.54321,-31.50895
3173,J.M. CAMPOS,2864,VILLA SAN ANDRES,BA,AGE. DE LOTE,-58.540969999999994,-34.56232
3174,J.J. BUSTOS Y DIAG. SARMIENTO,0,CAUCETE,SJ,KIOSCO,-68.27605,-31.65842
3175,J. M. PAZ,0,VILLA KRAUSE,SJ,KIOSCO,-68.58176999999999,-31.56891
3176,J. J. BUSTOS,201,CAUCETE,SJ,SUPERMERCADO,-68.27449,-31.65271
3177,J. BUFFA,1264,RAFAELA,SF,AGE. DE LOTE,-61.48001,-31.2424
3178,IZUEL B.,505,SAN RAFAEL,MZ,ALMACEN/AUTOSERV,-68.34469,-34.60504
3179,ITUZAINGO AV.,1582,OLAVARRIA,BA,AGE. DE LOTE,-60.342530000000004,-36.894
3180,ITUZAINGO,1512,BENAVIDEZ,BA,KIOSCO,-58.68139,-34.423809999999996
3181,ITUZAINGO,1105,CORONEL BRANDSEN,BA,AGE. DE LOTE,-58.231230000000004,-35.169990000000006
3182,ITUZAINGO,1249,LANUS,BA,AGE. DE LOTE,-58.38822,-34.70824
3183,ITUZAINGO,1113,LANUS,BA,AGE. DE LOTE,-58.38955,-34.70732
3184,ITUZAINGO,1450,LANUS,BA,AGE. DE LOTE,-58.386559999999996,-34.70943
3185,ITUZAINGO,1716,LANUS,BA,COMERCIO,-58.383669999999995,-34.711090000000006
3186,ITUZAINGO,4615,MAR DEL PLATA,BA,LIBRERIA,-57.55989,-37.9802
3187,ITUZAINGO,3858,OLAVARRIA,BA,AGE. DE LOTE,-60.323409999999996,-36.87865
3188,ITUZAINGO,2295,OLAVARRIA,BA,AGE. DE LOTE,-60.33626999999999,-36.88904
3189,ITUZAINGO,615,PILAR,BA,AGE. DE LOTE,-58.9117,-34.4583
3190,ITALIA AV.,1682,FORMOSA,FO,KIOSCO,-58.19035,-26.17116
3191,ITALIA AV.,1615,FORMOSA,FO,KIOSCO,-58.18955,-26.17078
3192,ITALIA AV.,1774,RAFAELA,SF,COMERCIO,-61.474219999999995,-31.239209999999996
3193,ITALIA AV.,2029,RESISTENCIA,CH,KIOSCO,-58.96416,-27.4389
3194,ITALIA AV.,2089,SAN LUIS,SL,KIOSCO,-66.34266,-33.28689
3195,ITALIA AV.,2168,SAN LUIS,SL,KIOSCO,-66.34291,-33.28584
3196,ITALIA,173,ALEJANDRO KORN,BA,KIOSCO,-58.376219999999996,-34.98048
3197,ITALIA,11,AVELLANEDA,BA,AGE. DE LOTE,-58.36156,-34.6645
3198,ITALIA,1003,BAHIA BLANCA,BA,KIOSCO,-62.26268,-38.73304
3199,ITALIA,1812,BURZACO,BA,KIOSCO,-58.37211,-34.825790000000005
3200,ITALIA,899,CARLOS SPEGAZZINI,BA,KIOSCO,-58.59701,-34.919509999999995
3201,ITALIA,327,CIPOLLETTI,RN,KIOSCO,-67.99174000000001,-38.93868
3202,ITALIA,706,GENERAL ROCA,RN,KIOSCO,-67.57523,-39.03779
3203,ITALIA,1355,GOBERNADOR BENEGAS,MZ,KIOSCO,-68.85561,-32.93824
3204,ITALIA,1990,GODOY CRUZ,MZ,BOLETERIA,-68.85399,-32.94495
3205,ITALIA,15,GUALEGUAYCHU,ER,KIOSCO,-58.51505,-33.00898
3206,ITALIA,191,LOMAS DE ZAMORA,BA,AGE. DE LOTE,-58.40153000000001,-34.76274
3207,ITALIA,1201,LUJAN,BA,AGE. DE LOTE,-59.1175,-34.5675
3208,ITALIA,5879,LUJAN,MZ,KIOSCO,-68.87861,-32.98316
3209,ITALIA,3305,MAR DEL PLATA,BA,AGE. DE LOTE,-57.57741,-38.00208
3210,ITALIA,1189,SAN MIGUEL,BA,AGE. DE LOTE,-58.70868000000001,-34.54457
3211,ITALIA,895,SAN MIGUEL,BA,AGE. DE LOTE,-58.706030000000005,-34.54211
3212,ITALIA,488,SAN NICOLAS DE LOS ARROYOS,BA,AGE. DE LOTE,-60.20515,-33.33827
3213,ITALIA,41,SAN NICOLAS DE LOS ARROYOS,BA,KIOSCO,-60.21573000000001,-33.330870000000004
3214,ITALIA,1700,TIGRE,BA,KIOSCO,-58.579840000000004,-34.42232
3215,ISLAS MALVINAS,7,ARROYO SECO,SF,KIOSCO,-60.51565,-33.16035
3216,ISLA BELGRANO,572,FATIMA ESTACION EMPALME,BA,AGE. DE LOTE,-58.992,-34.43613
3217,ISABEL LA CATOLICA,1090,BARRACAS,CF,AGE. DE LOTE,-58.37256,-34.64213
3218,ISABEL LA CATOLICA,604,BARRACAS,CF,AGE. DE LOTE,-58.373580000000004,-34.63728
3219,ISABEL LA CATOLICA,906,BARRACAS,CF,AGE. DE LOTE,-58.37286999999999,-34.64056
3220,ISABEL INFANTA,6073,GONZALEZ CATAN,BA,AGE. DE LOTE,-58.61878000000001,-34.773579999999995
3221,IRUSTA MAYOR,5785,BELLA VISTA,BA,AGE. DE LOTE,-58.72019,-34.598659999999995
3222,IRIGOYEN H.,68,MAR DE AJO,BA,AGE. DE LOTE,-56.67527,-36.72299
3223,IRIGOYEN BERNARDO DE,1046,BOULOGNE,BA,AGE. DE LOTE,-58.57575,-34.50181
3224,IRIGOYEN BERNARDO DE,1156,CONSTITUCION,CF,AGE. DE LOTE,-58.37987,-34.621590000000005
3225,IRIGOYEN BERNARDO DE,1100,CONSTITUCION,CF,ESTACION DE SUBTE,-58.38,-34.62084
3226,IRIGOYEN BERNARDO DE,816,GENERAL RODRIGUEZ  (GENERAL RODRIGUEZ),BA,KIOSCO,-58.95264,-34.60865
3227,IRIGOYEN BERNARDO DE,738,GENERAL RODRIGUEZ  (GENERAL RODRIGUEZ),BA,KIOSCO,-58.95374,-34.60815
3228,IRIGOYEN BERNARDO DE,364,MONSERRAT,CF,AGE. DE LOTE,-58.38032,-34.612559999999995
3229,IRIGOYEN BERNARDO DE,400,MONSERRAT,CF,ESTACION DE SUBTE,-58.38036999999999,-34.61286
3230,IRIGOYEN BERNARDO DE,800,MONSERRAT,CF,ESTACION DE SUBTE,-58.380269999999996,-34.61762
3231,IRIGOYEN BDO. DE,131,PUNTA ALTA,BA,AGE. DE LOTE,-62.08108000000001,-38.88218
3232,IRIGOYEN,0,MAIPU,MZ,KIOSCO,-68.79618,-32.95922
3233,IRIGOYEN,1863,VILLA REAL,CF,AGE. DE LOTE,-58.5224,-34.62385
3234,IRIGOIN J. INT.,1194,SAN MIGUEL,BA,AGE. DE LOTE,-58.720330000000004,-34.53587
3235,IRIGOIN J. INT.,4681,SAN MIGUEL,BA,ALMACEN/AUTOSERV,-58.74951,-34.56335
3236,IRIARTE GRAL. AV.,3201,BARRACAS,CF,AGE. DE LOTE,-58.39226,-34.651340000000005
3237,IRIARTE,2202,BARRACAS,CF,AGE. DE LOTE,-58.37818000000001,-34.64921
3238,IRIARTE,3394,BARRACAS,CF,AGE. DE LOTE,-58.39524,-34.65159
3239,IPARRAGUIRRE,1906,LOMAS DE ZAMORA,BA,KIOSCO,-58.457190000000004,-34.7496
3240,INTERMEDANOS AV.,175,PINAMAR,BA,AGE. DE LOTE,-56.868080000000006,-37.112429999999996
3241,INTENDENTE COLOBRARO,5,LAS MALVINAS,BA,LIBRERIA,-58.921440000000004,-34.61589
3242,INTENDENCIA OESTE,0,VILLA NACUSI,SJ,KIOSCO,-68.52743000000001,-31.597820000000002
3243,INT. WHELAN,1289,GENERAL RODRIGUEZ,BA,AGE. DE LOTE,-58.94995,-34.59904
3244,INT. JUAN IRIGOIN,1585,MUNIZ,BA,LIBRERIA,-58.72283,-34.538309999999996
3245,INT. FEDERICO PEDRO RUSSO,3031,GONZALEZ CATAN,BA,AGE. DE LOTE,-58.63051,-34.74173
3246,INT PEDRO RUSSO,4988,GONZALEZ CATAN,BA,AGE. DE LOTE,-58.615269999999995,-34.753640000000004
3247,INT PEDRO RUSSO,5796,GREGORIO DE LAFERRERE,BA,KIOSCO,-58.61006,-34.75809
3248,INSUA TTE.,3042,MONTE GRANDE  (ESTEBAN ECHEVERRIA),BA,KIOSCO,-58.47817,-34.78305
3249,INGENIEROS JOSE DR.,3479,OLIVOS,BA,KIOSCO,-58.51406,-34.51234
3250,INGENIEROS JOSE,1514,BECCAR,BA,AGE. DE LOTE,-58.54201,-34.46828
3251,INGENIEROS JOSE,3938,BECCAR,BA,AGE. DE LOTE,-58.5658,-34.479690000000005
3252,INGENIEROS JOSE,2087,BECCAR,BA,AGE. DE LOTE,-58.54736,-34.47067
3253,INGENIEROS JOSE,2889,BECCAR,BA,AGE. DE LOTE,-58.55539,-34.47461
3254,INGENIEROS JOSE,2450,LUJAN,BA,KIOSCO,-59.08399,-34.55901
3255,INGENIEROS JOSE,1886,PASO DEL REY,BA,KIOSCO,-58.74701999999999,-34.62789
3256,ING. GUILLERMO MARCONI,1801,EL PALOMAR,BA,AGE. DE LOTE,-58.58368000000001,-34.620509999999996
3257,ING TAVANO,1798,INGENIERO BUDGE,BA,KIOSCO,-58.45072,-34.74795
3258,ING LUIS LUIGGI,2487,BAHIA BLANCA,BA,KIOSCO,-62.28321,-38.746629999999996
3259,INFANTA ISABEL,5451,FRANCISCO ALVAREZ,BA,KIOSCO,-58.87627,-34.59086
3260,INDUSTRIA,4001,VILLA BALLESTER,BA,AGE. DE LOTE,-58.559169999999995,-34.56313
3261,INDEPENDENCIA AV.,3931,ALMAGRO,CF,AGE. DE LOTE,-58.421130000000005,-34.62115
3262,INDEPENDENCIA AV.,2443,BALVANERA,CF,AGE. DE LOTE,-58.40056,-34.61846
3263,INDEPENDENCIA AV.,2131,BALVANERA,CF,AGE. DE LOTE,-58.39678000000001,-34.61849
3264,INDEPENDENCIA AV.,814,CONSTITUCION,CF,AGE. DE LOTE,-58.37753000000001,-34.61758
3265,INDEPENDENCIA AV.,1000,CONSTITUCION,CF,AGE. DE LOTE,-58.3798,-34.61765
3266,INDEPENDENCIA AV.,3698,CORRIENTES,CR,KIOSCO,-58.806540000000005,-27.47972
3267,INDEPENDENCIA AV.,621,MAR DEL PLATA,BA,AGE. DE LOTE,-57.54606,-37.98752
3268,INDEPENDENCIA AV.,3429,MAR DEL PLATA,BA,AGE. DE LOTE,-57.5643,-38.01013
3269,INDEPENDENCIA AV.,3890,MAR DEL PLATA,BA,AGE. DE LOTE,-57.566919999999996,-38.01388
3270,INDEPENDENCIA AV.,4194,MAR DEL PLATA,BA,AGE. DE LOTE,-57.56899,-38.01631
3271,INDEPENDENCIA AV.,1259,MAR DEL PLATA,BA,AGE. DE LOTE,-57.5502,-37.99268
3272,INDEPENDENCIA AV.,1120,MAR DEL PLATA,BA,ALMACEN/AUTOSERV,-57.549,-37.99174
3273,INDEPENDENCIA AV.,3705,MAR DEL PLATA,BA,COMERCIO,-57.566230000000004,-38.012209999999996
3274,INDEPENDENCIA AV.,1699,MONSERRAT,CF,AGE. DE LOTE,-58.39018000000001,-34.61793
3275,INDEPENDENCIA AV.,1275,MONSERRAT,CF,KIOSCO,-58.383919999999996,-34.61764
3276,INDEPENDENCIA AV.,881,MONSERRAT,CF,KIOSCO,-58.37842,-34.61735
3277,INDEPENDENCIA AV.,3108,SAN CRISTOBAL,CF,AGE. DE LOTE,-58.409369999999996,-34.62023
3278,INDEPENDENCIA AV.,2314,SAN CRISTOBAL,CF,AGE. DE LOTE,-58.39917,-34.61867
3279,INDEPENDENCIA AV.,504,SAN TELMO,CF,AGE. DE LOTE,-58.373180000000005,-34.6174
3280,INDEPENDENCIA AV.,416,SAN TELMO,CF,AGE. DE LOTE,-58.371959999999994,-34.617329999999995
3281,INDEPENDENCIA,2936,CARAPACHAY,BA,AGE. DE LOTE,-58.53614,-34.52859
3282,INDEPENDENCIA,3098,CARAPACHAY,BA,AGE. DE LOTE,-58.5358,-34.5273
3283,INDEPENDENCIA,2070,FUNES,SF,ALMACEN/AUTOSERV,-60.80845,-32.92168
3284,INDEPENDENCIA,310,GODOY CRUZ,MZ,EST. DE SERV.,-68.82117,-32.92794
3285,INDEPENDENCIA,209,GODOY CRUZ,MZ,KIOSCO,-68.81916,-32.92204
3286,INDEPENDENCIA,607,GODOY CRUZ,MZ,KIOSCO,-68.82673,-32.93486
3287,INDEPENDENCIA,2690,LAS HERAS,MZ,BOLETERIA,-68.80372,-32.842259999999996
3288,INDEPENDENCIA,208,MARCOS PAZ,BA,KIOSCO,-58.8394,-34.781690000000005
3289,INDEPENDENCIA,297,MORON,BA,AGE. DE LOTE,-58.6184,-34.6456
3290,INDEPENDENCIA,59,MORON,BA,COMERCIO,-58.61837,-34.64774
3291,INDEPENDENCIA,1055,POCITO,SJ,COMERCIO,-68.55344000000001,-31.589809999999996
3292,INDEPENDENCIA,4725,VILLA BALLESTER,BA,AGE. DE LOTE,-58.55435,-34.55069
3293,INDEPENDENCIA,109,VILLA GENERAL SAN MARTIN,SJ,KIOSCO,-68.50357,-31.436609999999998
3294,INDART J.COM.,2565,SAN JUSTO,BA,AGE. DE LOTE,-58.55806,-34.68112
3295,INCLAN,4286,BOEDO,CF,AGE. DE LOTE,-58.42355,-34.63308
3296,ILLIA PRES.,1174,SAN NICOLAS DE LOS ARROYOS,BA,AGE. DE LOTE,-60.24726,-33.306979999999996
3297,ILLIA E. INT. AV.,1630,PERGAMINO,BA,EST. DE SERV.,-60.55373,-33.899159999999995
3298,ILLIA ARTURO UMBERTO PRES. AV.,773,BELLA VISTA,BA,EST. DE SERV.,-58.66678,-34.55793
3299,ILLIA ARTURO UMBERTO PRES. AV.,1605,BELLA VISTA,BA,KIOSCO,-58.678509999999996,-34.54952
3300,ILLIA ARTURO UMBERTO PRES. AV.,1597,CAMPO DE MAYO,BA,AGE. DE LOTE,-58.67821,-34.54953
3301,ILLIA ARTURO UMBERTO PRES. AV.,291,CAMPO DE MAYO,BA,AGE. DE LOTE,-58.65899,-34.56309
3302,ILLIA ARTURO UMBERTO PRES. AV.,14602,DEL VISO,BA,EST. DE SERV.,-58.81524,-34.45648
3303,ILLIA ARTURO UMBERTO PRES. AV.,7612,GRAND BOURG,BA,AGE. DE LOTE,-58.73239,-34.50707
3304,ILLIA ARTURO UMBERTO PRES. AV.,6889,JOSE CLEMENTE PAZ,BA,AGE. DE LOTE,-58.726169999999996,-34.51245
3305,ILLIA ARTURO UMBERTO PRES. AV.,11121,TORTUGUITAS,BA,KIOSCO,-58.77581,-34.48363
3306,ILLIA ARTURO UMBERTO PRES.,1001,FLORENCIO VARELA,BA,AGE. DE LOTE,-58.29019,-34.80187
3307,ILLIA ARTURO H.,2334,SAN JUSTO,BA,AGE. DE LOTE,-58.5629,-34.6747
3308,ILLIA ARTURO H.,2957,SAN JUSTO,BA,AGE. DE LOTE,-58.5675,-34.6789
3309,ILLIA ARTURO H.,2307,SAN JUSTO,BA,KIOSCO,-58.562940000000005,-34.674440000000004
3310,ILLIA ARTURO DR. AV.,248,SAN SALVADOR DE JUJUY,JU,CIBER,-65.3127,-24.17018
3311,IGUAZU,20,CRUCESITA,BA,KIOSCO,-58.35207,-34.671640000000004
3312,IGUAZU,776,INGENIERO BUDGE,BA,KIOSCO,-58.474380000000004,-34.72978
3313,IGUAZU,1131,SAN SALVADOR DE JUJUY,JU,OTROS,-65.3041,-24.1923
3314,IGNACIO ZUNIGA,106,COMODORO RIVADAVIA,CB,ALMACEN/AUTOSERV,-67.43476,-45.79011
3315,IGNACIO RIVAS,510,NEUQUEN,NQ,COMERCIO,-68.08081999999999,-38.960679999999996
3316,IGNACIO DE LA ROZA (RP 270),0,SAN JUAN,SJ,SUPERMERCADO,-68.32652,-31.810540000000003
3317,ICALMA,3175,GREGORIO DE LAFERRERE,BA,ALMACEN/AUTOSERV,-58.60768,-34.734120000000004
3318,ICALMA,5085,GREGORIO DE LAFERRERE,BA,KIOSCO,-58.62041,-34.74682
3319,IBERA,7275,GONZALEZ CATAN,BA,KIOSCO,-58.636759999999995,-34.76579
3320,IBERA,5393,GONZALEZ CATAN,BA,KIOSCO,-58.619890000000005,-34.75142
3321,IBERA,5562,VILLA URQUIZA,CF,AGE. DE LOTE,-58.49587,-34.56984
3322,IBARROLA,7226,LINIERS,CF,KIOSCO,-58.52798000000001,-34.64178
3323,HUNGRIA,850,TEMPERLEY,BA,KIOSCO,-58.3493,-34.753009999999996
